tags,text,geo,mentions,hashtags,id,permalink
0,"মানবাধিকার কর্মীর বাড়িতে আগুন, নিন্দা ও প্রতিবাদ নিউইয়র্কে একাত্তরের ঘাতক দালাল নির্মূল কমিটির https://www. amadershomoy.com/bn/2019/03/04/ 811471.htm#.XHyt6dGTRUo.twitter …",,,#,1.10243038239219E+018,https://twitter.com/morshedfarhana1/status/1102430382392193024
1,মানুষ বুঝতে পারছে আদানিদের দালাল কে? https://www. facebook.com/10000189662456 5/posts/2611839118889283/ …,,,,1.10185685877869E+018,https://twitter.com/ashok_biswas/status/1101856858778689538
0,"মুহাম্মদ জাফর ইকবাল এমন একজন ব্যক্তি, যাঁকে সব দল গালি দেয়। তিনি জামাত-শিবির, হেফাজতে ইসলামের ভাষায় নাস্তিক; আওয়ামী লীগ, ছাত্রলীগের কাছে সরকারের শত্রু; বামপন্থী প্রগতিশীল-সুশীলদের কাছে সরকারের দালাল । তিনি রাজাকার... https://www. facebook.com/1144940021/pos ts/10218002123661731/ …",,,,1.10205894074402E+018,https://twitter.com/goonjohnbd/status/1102058940744024065
0,"মোর কবিতা! মোর কবিতা ফিলিস্তিনে হত‍্যাকারী ইজরাইল! কাশ্মীরে ঐ মুসলমানের লাশের মিছিল! মোর কবিতা হত‍্যাকারী অস্ত্র দালাল আমেরিকা! বিশ্বজুড়ে শিশু মারার একচেটিয়া নিচ্ছে ঠিকা! মিত্র দোসর স্বৈরাচারী জাপান,ফ্রান্স,জার্মানি! ব্রিটেন জুড়ে বেইমানি রাজ শ্রমিকনিধন চোখের পানি!",,,,1.10292042901715E+018,https://twitter.com/JamalAhmadi15/status/1102920429017145344
0,যায়নবাদী ও ব্রিটিশ সাম্রাজ্যবাদীদের দালাল সিসি কর্তৃক ইখওয়ানুল মুসলিমীনের কর্মীদেরকে ফাঁসি দেওয়ার প্রতিবাদে আজ তুরস্কে মিসর দূতাবাসের সামনে বিক্ষোভ সমাবেশ। #StandUpForEgypt #MuslimBrotherhood,,,#StandUpForEgypt #MuslimBrotherhood,1.10190393968601E+018,https://twitter.com/Diganta_Update/status/1101903939686010880
0,যুদ্ধের বিরোধীতা করায় অনেকেই তাকে পাকিস্তানের দালাল বলছেন https://www. bdmorning.com/bn/article/201 9/371596 …,,,,1.10188204600214E+018,https://twitter.com/Bdmorning/status/1101882046002139136
1,"যে যাই বলে বলুক লিমা, তাই রেন্ডির ভারতের কাছে নত হওয়া জাবে না।ভারতের কিছু কুত্তা দালাল আছে তারা ভারত আর হাসিনা ছাড়া কিছু বুঝে না। https:// twitter.com/LimaAkt0511007 3/status/1102868055498129411 …",,,,1.10289112764715E+018,https://twitter.com/MdMukul99749862/status/1102891127647145984
0,রেলমন্ত্রক ও চীনের দালাল https:// twitter.com/MyAnandaBazar/ status/1102743349289734144 …,,,,1.10276602294625E+018,https://twitter.com/Dibyendu69/status/1102766022946254848
1,লজ্জা হয় India Today কে সংবাদ মাধ্যম বলতে।ছি ।বিজেপির দালাল ।,,,,1.10186703461317E+018,https://twitter.com/TowfikA56427815/status/1101867034613174272
0,"শুধু বাংলাদেশ এয়ারলাইন্স? এটা কেমন হেডালাইন? অন্যান্য সব বিমানকেইতো নিষেধাজ্ঞা দিয়েছে। দালাল সাংবাদিক, এদের কাজই দাংগা লাগানো। https://www. bdmorning.com/bn/article/201 9/371941 …",,,,1.1025803465567E+018,https://twitter.com/RakibPabel/status/1102580346556698625
1,সরকারের দালাল সব Media এই সব video viral করে না..... #shameonTMC #Dalalmedia @shatarupghosh @abpanandatv https:// youtu.be/6lO20zp2Rg8,,@shatarupghosh @abpanandatv,#shameonTMC #Dalalmedia,1.10291372054232E+018,https://twitter.com/SanchitaKundu10/status/1102913720542322688
0,সাবধান থাইকেন। ভারত-পাকিস্তান যুদ্ধ না হলেও বাংলাদেশে অবস্থানরত এই দুই দেশের দালাল রা যেকোন সময় নিজেরাই যুদ্ধে লিপ্ত হতে পারে।,,,,1.10150769725646E+018,https://twitter.com/R4Raihan/status/1101507697256460289
1,"সাংবাদিক নিরপেক্ষ হওয়া উচিৎ, দালাল তো গরুরও হয়!!",,,,1.10110729558344E+018,https://twitter.com/iamsaurabhks/status/1101107295583436801
1,"সারা দুনিয়ার লোক এটা জানেন, শুধু কিছু পাকিস্তানী দালাল আমাদের দেশে ইমরান খাঁনের প্রেমে পাগল হয়ে গেছে।",,,,1.10137870766128E+018,https://twitter.com/BurmanJoys/status/1101378707661283328
1,"সিধু: ""আমাদের যুদ্ধ পাকিস্তানের বিরুদ্ধে নয়, সন্ত্রাসবাদের বিরুদ্ধে""। ভক্তকুল: ""শালা পাকিস্তানের দালাল । পাঠিয়ে দাও মাদারচোদকে পাকিস্তানে""। সুষমা স্বরাজ ইস্লামিক সম্মেলনে: ""আমাদের যুদ্ধ পাকিস্তানের বিরুদ্ধে নয়,... https://www. facebook.com/10000046005295 4/posts/2835870289771612/ …",,,,1.10180265499553E+018,https://twitter.com/modhusir/status/1101802654995529728
0,সেইদিন তোমার নগ্নদেহের পাশে ভুড়িওয়ালা এক সরকারি দালাল শুয়ে থাকবে,,,,1.10276571261405E+018,https://twitter.com/proxen5/status/1102765712614047745
1,"স্বাধীনতার মাস মার্চ, এ মাস হতে বাঙালী নিধন যজ্ঞে মেতে উঠেছিলো পাকিস্তানি হানাদার বাহিনী ও তাদের জারজ দালালেরা। লক্ষ লক্ষ মা বোনের সম্ভ্রম লুন্ঠন করেছিল তারা। পাকিস্তানের দালাল জারজদের সন্তান এখন বাংলার মাটিতে... https://www. facebook.com/10000006108104 7/posts/2810660798945929/ …",,,,1.10170449114404E+018,https://twitter.com/AdvocatePizus/status/1101704491144040449
,হালারা ইন্ডিয়ার দালাল,,,,1.10116030659472E+018,https://twitter.com/Im_acs/status/1101160306594721793
